gene_id	isoform	gameto_2	gameto_4	gameto_6	sporo_1	sporo_3	sporo_5
comp154240_c3	seq7.p1	506	450	280	1763	2399	3891
comp154240_c3	seq8.p1	625	553	345	2020	2930	4590
comp154240_c3	seq9.p1	865	738	482	2705	3086	4828
comp154241_c0	seq1.p1	40	39	43	58	175	67
comp154241_c0	seq2.p1	37	31	37	55	187	60
comp154241_c0	seq3.p1	51	40	47	61	98	70
comp154241_c0	seq4.p1	57	36	45	58	97	76
comp154241_c0	seq5.p1	75	41	60	67	140	78
comp154241_c0	seq7.p1	38	35	37	37	79	44
comp154242_c0	seq10.p1	412	380	371	188	692	610
comp154242_c0	seq13.p1	273	290	344	296	588	457
comp154242_c0	seq16.p1	347	339	335	170	524	555
comp154242_c0	seq17.p1	385	381	387	178	596	576
comp154242_c0	seq18.p1	418	390	419	455	741	741
comp154242_c0	seq19.p1	88	67	78	194	594	126
comp154242_c0	seq2.p1	281	301	317	218	904	448
comp154242_c0	seq4.p1	77	65	43	108	300	85
comp154242_c0	seq5.p1	271	269	343	239	567	556
comp154242_c0	seq6.p1	387	414	354	221	595	627
comp154242_c0	seq7.p1	85	71	45	136	575	107
comp154242_c0	seq9.p1	431	425	440	238	625	649
comp154243_c1	seq1.p1	984	668	879	2382	2259	3228
comp154243_c1	seq2.p1	883	581	717	2319	2426	2682
comp154243_c1	seq3.p1	1027	713	883	2489	2438	2943
comp154244_c0	seq1.p1	54	16	94	17	45	83
comp154244_c2	seq1.p1	71	24	107	29	55	105
comp154244_c3	seq1.p1	92	64	77	72	137	148
comp154244_c3	seq3.p1	73	54	76	66	97	127
comp154244_c3	seq4.p1	63	54	74	55	105	116
comp154244_c4	seq1.p1	122	23	130	30	54	124
comp154245_c1	seq3.p1	124	112	257	14	31	136
comp154245_c1	seq7.p1	170	190	221	14	46	111
comp154247_c0	seq1.p1	75	77	114	5	17	129
comp154247_c2	seq1.p1	240	211	146	56	69	204
comp154247_c2	seq2.p1	376	368	364	108	155	400
comp154247_c2	seq3.p1	209	203	129	64	73	182
comp154247_c2	seq4.p1	293	275	273	74	151	354
comp154247_c2	seq5.p1	219	214	241	62	120	390
comp154248_c0	seq1.p1	0	2	5	204	126	0
comp154248_c3	seq1.p1	146	116	62	1250	266	0
comp154248_c3	seq3.p2	74	89	27	811	290	0
comp154248_c3	seq6.p1	227	238	102	2119	493	0
comp154249_c0	seq3.p1	0	3	1	9	7	11
comp154249_c0	seq7.p1	3	7	6	3	20	5
comp154249_c1	seq1.p1	7	14	0	5	0	0
comp154249_c1	seq10.p1	9	26	0	6	0	0
comp154249_c1	seq3.p1	16	23	1	12	3	5
comp154249_c1	seq4.p1	13	18	2	4	3	1
comp154249_c1	seq5.p1	9	20	0	6	1	0
comp154249_c1	seq6.p1	6	23	0	10	0	0
comp154249_c1	seq7.p1	14	21	1	7	8	3
comp154249_c1	seq8.p1	1	20	0	5	0	0
comp154249_c1	seq9.p1	15	14	1	2	0	1
comp154249_c3	seq2.p1	8	7	4	6	23	14
comp154250_c1	seq1.p1	2710	2399	1248	1428	1024	510
comp154250_c1	seq2.p1	2425	2148	1016	1292	994	562
comp154251_c3	seq12.p1	28	27	18	8	21	10
comp154251_c3	seq15.p1	16	14	12	6	14	7
comp154251_c3	seq16.p1	4	0	2	6	3	1
comp154251_c3	seq17.p1	30	18	19	8	33	10
comp154251_c3	seq2.p1	37	34	21	14	64	19
comp154251_c3	seq26.p1	7	7	9	3	18	4
comp154251_c3	seq3.p1	30	19	25	11	25	15
comp154251_c3	seq4.p1	38	22	19	8	59	16
comp154251_c3	seq7.p1	1	3	2	0	3	1
comp154252_c1	seq1.p1	285	342	66	0	0	0
comp154252_c2	seq2.p1	458	366	40	77	9	3
comp154252_c4	seq1.p1	359	211	41	66	5	10
comp154252_c4	seq2.p1	1105	1261	219	42	3	9
comp154252_c5	seq1.p1	2204	1630	383	383	53	57
comp154252_c5	seq10.p1	1982	1372	361	412	41	68
comp154252_c5	seq2.p1	2404	1566	416	432	61	58
comp154252_c5	seq4.p1	2562	1716	397	510	73	77
comp154252_c5	seq5.p1	1247	764	219	146	14	17
comp154252_c5	seq6.p1	1746	1356	407	94	11	14
comp154252_c5	seq7.p1	1833	1389	333	372	45	58
comp154252_c5	seq8.p1	2024	1327	326	418	62	63
comp154252_c5	seq9.p1	1168	897	257	45	5	9
comp154252_c6	seq2.p1	168	138	55	0	0	1
comp154252_c6	seq3.p1	180	83	33	34	2	3
comp154252_c6	seq4.p1	305	130	51	50	10	9
comp154253_c0	seq1.p1	582	712	696	117	29	42
comp154253_c0	seq2.p1	563	654	493	170	29	39
comp154253_c0	seq3.p1	146	185	123	42	4	2
comp154253_c2	seq1.p1	121	167	125	24	5	7
comp154253_c3	seq1.p1	92	124	48	19	2	7
comp154254_c0	seq13.p1	871	1122	783	975	1792	7168
comp154254_c0	seq17.p1	93	178	69	31	40	181
comp154254_c0	seq19.p1	62	110	44	6	11	38
comp154254_c0	seq28.p2	96	166	100	25	46	188
comp154254_c0	seq3.p1	1312	1445	691	300	853	3236
comp154254_c0	seq4.p1	794	1152	611	406	1347	5333
comp154254_c0	seq7.p1	22	30	8	4	8	22
comp154254_c0	seq8.p1	178	196	138	191	496	1677
comp154254_c0	seq9.p1	1481	1919	1220	1231	2615	10786
comp154255_c2	seq2.p1	957	657	1144	701	1493	999
comp154256_c0	seq1.p1	672	411	529	655	528	600
comp154256_c0	seq2.p1	628	356	530	551	537	573
comp154257_c1	seq1.p1	269	129	177	153	170	303
comp154257_c1	seq2.p1	559	452	399	343	497	707
comp154257_c1	seq3.p1	223	227	146	143	173	302
comp154258_c1	seq1.p1	174	103	117	219	249	245
comp154258_c1	seq2.p1	137	106	114	192	286	273
comp154258_c1	seq3.p1	125	102	110	176	236	243
comp154259_c0	seq10.p1	114	63	75	62	60	89
comp154259_c0	seq2.p1	0	0	63	0	0	55
comp154259_c0	seq5.p1	106	59	163	43	41	159
comp154259_c0	seq7.p1	158	133	98	61	75	111
comp154259_c0	seq8.p1	171	154	79	83	74	88
comp154260_c1	seq1.p1	540	408	399	573	697	481
comp154260_c1	seq2.p1	82	74	58	72	42	59
comp154260_c1	seq3.p1	301	174	210	278	269	250
comp154260_c1	seq5.p1	105	74	50	91	78	69
comp154262_c1	seq1.p1	121	113	80	78	62	130
comp154262_c1	seq2.p1	257	211	164	199	295	227
comp154263_c0	seq13.p1	125	82	151	33	16	59
comp154263_c0	seq2.p1	128	76	163	38	20	62
comp154263_c0	seq22.p1	202	192	223	52	100	171
comp154263_c0	seq23.p1	99	69	160	37	21	54
comp154263_c0	seq24.p1	117	86	159	33	14	44
comp154263_c0	seq35.p1	110	110	201	25	10	49
comp154263_c0	seq36.p1	186	123	221	49	118	178
comp154263_c0	seq38.p1	241	222	226	55	98	167
comp154263_c0	seq39.p1	58	30	61	13	23	59
comp154263_c0	seq4.p1	139	99	152	36	10	47
comp154263_c0	seq40.p1	81	31	73	14	19	49
comp154263_c0	seq47.p1	242	182	233	41	105	170
comp154263_c0	seq6.p1	87	38	84	17	26	52
comp154264_c0	seq1.p1	348	337	282	1492	1157	2426
comp154264_c0	seq2.p1	184	196	179	1165	915	2000
comp154264_c0	seq4.p1	223	195	227	1279	907	2319
comp154265_c0	seq1.p1	267	285	325	92	193	519
comp154265_c0	seq2.p1	262	263	150	66	143	323
comp154265_c0	seq4.p1	359	372	250	305	101	415
comp154265_c0	seq5.p1	144	154	129	33	91	302
comp154265_c0	seq6.p1	112	81	95	153	43	118
comp154266_c0	seq1.p1	10	10	65	7	2228	277
comp154266_c0	seq2.p1	10	2	51	7	2210	244
comp154266_c0	seq3.p1	14	7	64	7	2118	313
comp154266_c0	seq4.p1	19	11	78	4	2051	330
comp154267_c0	seq1.p1	1715	1196	1431	1539	1656	2253
comp154268_c0	seq1.p1	105	99	62	87	52	137
comp154268_c0	seq10.p1	14	12	15	4	4	24
comp154268_c0	seq13.p1	116	107	62	74	76	130
comp154268_c0	seq15.p1	130	76	70	102	93	107
comp154268_c0	seq17.p1	127	100	62	75	81	160
comp154268_c0	seq4.p1	119	121	104	73	105	196
comp154268_c0	seq5.p1	176	122	59	117	85	125
comp154268_c0	seq7.p1	15	12	22	5	5	37
comp154269_c1	seq1.p1	105	86	91	43	95	142
comp154269_c1	seq3.p1	109	97	88	56	101	157
comp154269_c1	seq4.p1	34	11	31	12	36	41
comp154269_c1	seq5.p1	52	36	48	30	49	78
comp154269_c1	seq6.p1	191	171	129	79	169	269
comp154270_c1	seq10.p1	19	21	12	2	2	19
comp154270_c1	seq13.p1	68	33	58	8	2	38
comp154270_c1	seq14.p1	22	13	11	0	0	12
comp154270_c1	seq16.p1	77	37	78	15	2	49
comp154270_c1	seq18.p1	46	28	41	8	7	39
comp154270_c1	seq2.p1	102	49	73	10	12	63
comp154270_c1	seq22.p1	17	3	12	2	1	13
comp154270_c1	seq26.p1	27	10	24	10	4	14
comp154270_c1	seq29.p1	32	42	31	4	4	34
comp154270_c1	seq30.p1	19	4	18	0	1	18
comp154270_c1	seq31.p1	40	39	20	2	4	23
comp154270_c1	seq32.p1	37	39	26	3	4	37
comp154270_c1	seq4.p1	11	1	11	1	2	11
comp154270_c1	seq7.p1	69	34	52	16	8	55
comp154270_c1	seq8.p1	48	26	47	8	4	38
comp154271_c0	seq2.p1	3	5	3	9	9	8
comp154271_c0	seq4.p1	1	5	4	6	10	31
comp154272_c0	seq1.p1	179	161	180	172	63	203
comp154272_c0	seq2.p1	1101	841	1255	1064	717	1076
comp154272_c0	seq3.p1	1050	823	1018	1033	847	929
comp154272_c1	seq1.p1	682	546	537	557	843	1061
comp154273_c0	seq1.p1	8	10	10	5	15	19
comp154273_c0	seq10.p1	2	1	1	4	7	9
comp154273_c0	seq12.p1	7	5	0	18	17	9
comp154273_c0	seq14.p1	29	35	6	82	25	32
comp154273_c0	seq16.p1	8	4	2	11	13	15
comp154273_c0	seq17.p1	9	4	1	20	8	3
comp154273_c0	seq2.p1	27	34	5	52	20	45
comp154273_c0	seq6.p1	17	4	0	33	5	8
comp154273_c0	seq8.p1	4	3	0	12	11	16
comp154274_c0	seq1.p1	355	235	302	141	188	413
comp154274_c0	seq2.p1	29	14	26	14	29	39
comp154275_c1	seq5.p1	8	12	19	43	10	32
comp154275_c2	seq1.p1	260	189	244	199	341	295
comp154275_c2	seq11.p1	82	35	75	63	64	78
comp154275_c2	seq2.p1	236	176	215	232	279	300
comp154275_c2	seq4.p1	245	193	198	199	365	261
comp154275_c2	seq5.p1	209	189	200	207	344	300
comp154275_c2	seq7.p1	221	192	198	217	303	288
comp154276_c0	seq2.p1	48	9	22	6	2	12
comp154276_c0	seq3.p1	48	25	20	11	4	9
comp154276_c0	seq4.p1	44	20	17	6	6	7
comp154276_c0	seq7.p1	78	42	68	10	16	36
comp154276_c1	seq1.p1	23	17	17	4	0	3
comp154276_c2	seq1.p1	86	51	57	26	7	21
comp154277_c1	seq1.p1	607	442	585	1168	785	1036
comp154277_c1	seq2.p1	636	483	660	1178	784	1124
comp154277_c1	seq3.p1	577	423	580	1113	856	1044
comp154278_c0	seq1.p1	472	376	326	283	263	549
comp154278_c0	seq2.p1	51	31	52	28	17	69
comp154278_c0	seq3.p1	97	54	63	44	109	124
comp154278_c0	seq5.p1	183	115	135	110	173	230
comp154279_c0	seq1.p1	953	687	757	462	574	1034
comp154279_c0	seq3.p1	638	329	446	425	327	526
comp154279_c0	seq4.p1	978	730	780	443	473	983
comp154279_c0	seq5.p1	43	10	39	24	56	27
comp154280_c0	seq1.p1	145	128	130	323	332	302
comp154280_c0	seq11.p1	209	143	162	383	461	428
comp154280_c0	seq12.p1	223	141	151	362	461	399
comp154280_c0	seq14.p1	164	103	141	291	420	322
comp154280_c0	seq2.p1	157	129	126	323	363	309
comp154280_c0	seq3.p1	309	277	164	424	386	349
comp154280_c0	seq5.p1	186	148	160	380	457	381
comp154280_c0	seq6.p1	213	172	165	359	444	404
comp154280_c0	seq7.p1	216	174	144	373	456	412
comp154280_c0	seq8.p1	192	139	114	349	350	326
comp154281_c0	seq1.p1	16	4	36	10	48	46
comp154281_c0	seq2.p1	32	16	27	10	22	20
comp154281_c0	seq4.p1	35	19	68	8	22	39
comp154281_c0	seq5.p1	12	5	69	1	30	64
comp154281_c0	seq6.p1	83	32	72	13	20	36
comp154281_c0	seq7.p1	76	26	17	57	75	18
comp154281_c1	seq1.p1	350	182	382	165	344	519
comp154281_c1	seq2.p1	90	59	98	33	89	219
comp154281_c1	seq3.p1	357	191	344	148	321	500
comp154281_c1	seq4.p1	259	146	228	104	185	367
comp154281_c2	seq1.p1	116	53	83	56	71	150
comp154282_c2	seq1.p1	196	131	338	37	81	288
comp154282_c2	seq14.p1	31	37	40	0	1	0
comp154282_c2	seq2.p1	221	167	342	39	104	322
comp154282_c2	seq3.p1	253	154	382	36	105	342
comp154282_c2	seq5.p1	207	149	313	31	98	303
comp154282_c2	seq8.p1	210	154	349	40	109	296
comp154283_c0	seq1.p1	30	33	8	1353	1634	2555
comp154283_c0	seq2.p1	31	29	16	1398	1850	2799
comp154284_c0	seq1.p1	488	420	478	280	387	576
comp154284_c1	seq1.p1	127	114	103	36	48	113
comp154284_c2	seq1.p1	996	964	1643	4509	3587	4171
comp154285_c0	seq1.p1	77	67	80	27	65	78
comp154285_c1	seq1.p1	25	23	31	38	50	62
comp154285_c3	seq1.p1	263	340	183	24	66	190
comp154285_c5	seq1.p1	26	8	25	4	17	25
comp154285_c6	seq1.p1	57	31	59	37	55	99
comp154285_c7	seq1.p1	434	386	367	72	151	373
comp154285_c7	seq2.p1	457	355	346	80	270	557
comp154285_c7	seq3.p1	45	44	30	14	87	45
comp154286_c1	seq1.p1	12	23	14	2050	13	9
comp154286_c2	seq1.p1	2	5	1	40	4	3
comp154286_c4	seq2.p1	63	49	48	72	101	91
comp154286_c4	seq3.p1	103	75	54	104	105	121
comp154286_c4	seq4.p1	10	14	4	20	15	24
comp154286_c4	seq5.p1	23	6	17	19	14	37
comp154286_c4	seq6.p1	113	75	64	224	135	157
comp154287_c0	seq1.p1	142	119	62	28	105	79
comp154287_c0	seq2.p1	130	137	176	22	80	147
comp154287_c0	seq3.p1	104	89	1	25	34	0
comp154288_c0	seq3.p1	98	8	53	76	24	0
comp154288_c1	seq1.p1	415	225	275	377	150	6
comp154289_c0	seq16.p1	358	217	371	141	250	413
comp154289_c0	seq17.p1	169	101	249	53	245	365
comp154289_c0	seq19.p1	72	39	115	33	18	146
comp154289_c0	seq20.p1	130	93	211	48	301	315
comp154289_c0	seq31.p1	189	83	232	91	296	419
comp154289_c0	seq5.p1	245	159	120	143	0	75
comp154289_c0	seq6.p1	74	59	77	57	67	68
comp154289_c0	seq8.p1	222	160	162	166	0	93
comp154290_c1	seq1.p1	80	85	73	44	73	32
comp154290_c1	seq4.p1	64	59	78	33	54	17
comp154291_c1	seq1.p1	1533	1228	1403	998	1839	2853
comp154291_c1	seq2.p1	429	312	381	360	267	524
comp154292_c0	seq1.p1	89	76	125	313	110	48
comp154292_c0	seq12.p1	20	11	8	3	8	4
comp154292_c0	seq16.p1	9	9	7	13	5	4
comp154292_c0	seq22.p1	33	18	27	5	4	3
comp154292_c0	seq24.p1	3	2	5	3	6	2
comp154292_c0	seq29.p1	47	26	42	41	11	9
comp154292_c0	seq4.p1	13	14	21	23	11	10
comp154292_c0	seq5.p1	28	18	38	135	53	17
comp154292_c0	seq7.p1	45	53	79	254	74	48
comp154293_c0	seq1.p1	4	6	35	41	20	39
comp154293_c1	seq1.p1	11	20	26	46	30	42
comp154293_c2	seq1.p1	41	53	94	151	198	97
comp154293_c2	seq2.p1	24	33	55	151	169	68
comp154294_c0	seq1.p1	68	51	87	10	25	32
comp154294_c0	seq3.p1	70	46	129	15	18	57
comp154295_c0	seq2.p1	209	145	173	221	410	342
comp154295_c0	seq3.p1	352	249	279	290	348	520
comp154295_c0	seq5.p1	351	266	248	285	324	472
comp154295_c0	seq6.p1	325	215	293	312	487	496
comp154296_c0	seq1.p1	354	339	277	162	350	307
comp154296_c0	seq2.p1	162	162	114	64	128	150
comp154297_c1	seq1.p1	411	225	309	188	374	565
comp154297_c1	seq2.p1	428	271	365	201	286	604
comp154297_c1	seq5.p1	348	237	294	164	273	482
comp154298_c0	seq2.p1	834	544	587	1177	1436	2112
comp154298_c0	seq7.p1	905	656	692	1077	1934	2219
comp154299_c3	seq2.p1	55	63	66	35	74	69
comp154299_c3	seq21.p1	72	65	60	65	30	102
comp154299_c3	seq22.p1	115	107	60	64	28	102
comp154299_c3	seq23.p1	1	1	59	2	140	339
comp154299_c3	seq29.p1	76	79	88	13	2	55
comp154299_c3	seq3.p1	60	81	78	43	38	109
comp154299_c3	seq30.p1	57	57	40	34	48	75
comp154299_c3	seq31.p1	73	91	40	33	19	58
comp154299_c3	seq32.p1	62	68	68	40	95	80
comp154299_c3	seq35.p1	38	38	49	54	48	72
comp154299_c3	seq37.p1	39	34	57	5	1	26
comp154299_c3	seq4.p1	65	70	44	46	99	79
comp154299_c3	seq5.p1	10	15	19	0	111	10
comp154299_c3	seq7.p1	54	80	55	45	98	72
comp154299_c3	seq8.p1	54	44	57	40	135	58
comp154299_c3	seq9.p1	10	4	12	2	48	22
comp154300_c1	seq1.p1	906	635	921	845	1073	1406
comp154300_c1	seq2.p1	1013	620	951	967	1044	1428
comp154301_c0	seq1.p1	9	13	0	37	0	5
comp154301_c0	seq11.p1	7	5	0	26	1	5
comp154301_c0	seq2.p1	8	1	1	31	1	2
comp154301_c0	seq4.p1	13	1	2	36	0	10
comp154301_c0	seq5.p1	7	6	2	52	1	8
comp154301_c0	seq6.p1	9	3	1	46	0	4
comp154301_c0	seq7.p1	1	0	0	13	0	0
comp154302_c0	seq1.p1	3	5	3	152	125	74
comp154302_c0	seq2.p1	1	1	2	10	1	8
comp154303_c0	seq1.p1	598	503	426	1031	1213	756
comp154304_c0	seq1.p1	68	68	55	1	0	0
comp154304_c0	seq2.p1	62	69	78	1	2	1
comp154304_c0	seq3.p1	156	211	177	0	0	1
comp154304_c0	seq4.p1	84	127	116	2	1	3
comp154304_c0	seq7.p1	55	60	41	0	0	0
comp154304_c2	seq1.p1	740	526	646	1738	2096	1167
comp154305_c1	seq1.p1	6	4	6	3156	949	399
comp154305_c1	seq10.p1	2	1	11	2361	792	410
comp154305_c1	seq18.p1	4	0	9	1069	348	238
comp154305_c1	seq2.p1	45	35	56	0	0	0
comp154305_c1	seq3.p1	4	5	3	2613	876	405
comp154305_c1	seq5.p1	3	2	8	2779	864	435
comp154306_c0	seq1.p1	186	64	157	196	100	141
comp154306_c0	seq2.p1	252	116	260	218	122	198
comp154306_c0	seq4.p1	149	70	157	144	82	143
comp154306_c0	seq5.p1	151	65	161	150	84	152
comp154306_c0	seq6.p1	158	64	150	174	87	152
comp154306_c1	seq1.p1	1207	1183	1049	670	448	1048
comp154306_c2	seq3.p1	3	0	10	135	61	83
comp154306_c2	seq4.p1	2	0	3	60	2	30
comp154306_c2	seq5.p1	1	0	3	111	45	84
comp154306_c2	seq6.p1	0	0	1	38	9	14
comp154307_c0	seq1.p1	63	45	45	142	203	76
comp154307_c0	seq2.p1	477	375	296	557	1017	487
comp154307_c2	seq1.p1	0	0	0	9	0	11
comp154307_c3	seq1.p1	5	1	4	106	46	140
comp154307_c3	seq10.p1	2	2	1	152	180	191
comp154307_c3	seq15.p1	0	2	0	105	52	224
comp154307_c3	seq16.p1	2	1	0	80	314	158
comp154307_c3	seq21.p1	0	0	1	72	47	193
comp154307_c3	seq22.p1	3	1	7	117	35	148
comp154307_c3	seq9.p1	2	1	2	145	217	232
comp154308_c2	seq1.p1	23	21	9	558	1593	2692
comp154309_c0	seq15.p1	77	60	190	54	16	22
comp154309_c0	seq16.p1	85	63	231	67	26	29
comp154309_c0	seq4.p1	81	31	206	89	22	29
comp154309_c0	seq8.p1	82	70	278	74	23	17
comp154309_c0	seq9.p1	83	57	237	41	30	40
comp154310_c0	seq1.p1	12	8	1	2	12	3
comp154310_c2	seq1.p1	77	70	49	47	83	89
comp154310_c2	seq10.p1	13	3	7	1	17	1
comp154310_c2	seq11.p1	129	138	103	39	206	79
comp154310_c2	seq2.p1	41	36	18	43	24	87
comp154310_c2	seq3.p1	45	46	36	66	25	57
comp154310_c2	seq4.p1	74	83	69	14	94	55
comp154310_c2	seq5.p1	19	29	13	21	49	71
comp154310_c2	seq8.p1	30	23	18	51	11	79
comp154311_c0	seq1.p1	66	57	49	4	229	11
comp154311_c0	seq2.p1	56	34	27	5	303	10
comp154312_c3	seq2.p1	177	117	202	94	1	194
comp154312_c3	seq3.p1	11	10	18	6	27	17
comp154312_c3	seq5.p1	450	316	397	166	110	162
comp154312_c3	seq8.p1	93	40	87	70	37	81
comp154312_c3	seq9.p1	86	50	90	43	18	122
comp154313_c5	seq1.p1	56	33	87	26	64	88
comp154313_c5	seq2.p1	110	85	105	30	39	94
comp154313_c5	seq4.p1	61	48	90	27	51	90
comp154313_c5	seq5.p1	76	56	59	16	32	59
comp154314_c1	seq1.p1	648	657	533	1111	805	1346
comp154314_c2	seq1.p1	726	515	516	7	29	25
comp154314_c3	seq1.p1	49	54	23	1	5	0
comp154315_c1	seq10.p1	20	6	50	9	39	56
comp154315_c1	seq12.p1	33	13	66	14	34	43
comp154315_c1	seq13.p1	41	20	77	16	45	71
comp154315_c1	seq19.p1	8	1	12	5	17	22
comp154315_c1	seq3.p1	81	29	73	63	75	91
comp154315_c1	seq5.p1	36	15	57	14	23	75
comp154315_c1	seq6.p1	25	13	66	10	19	43
comp154315_c1	seq7.p1	87	30	74	54	68	63
comp154316_c0	seq1.p1	27	14	20	33	50	4
comp154316_c0	seq2.p1	12	8	2	17	31	0
comp154316_c0	seq3.p1	26	14	11	24	71	2
comp154316_c2	seq1.p1	37	62	15	0	0	1
comp154316_c3	seq1.p1	527	430	416	265	326	302
comp154317_c0	seq1.p1	170	113	114	50	81	95
comp154317_c0	seq2.p1	160	97	111	45	81	95
comp154317_c0	seq3.p1	155	121	127	51	76	86
comp154317_c0	seq4.p1	161	86	128	49	91	108
comp154317_c0	seq5.p1	143	88	102	34	87	106
comp154317_c0	seq7.p1	151	93	109	46	84	95
comp154317_c0	seq8.p1	179	98	121	37	71	96
comp154318_c1	seq1.p1	248	185	175	403	428	159
comp154318_c1	seq2.p1	194	153	191	386	277	155
comp154319_c0	seq1.p1	96	52	217	124	167	284
comp154319_c0	seq2.p1	257	171	419	281	359	431
comp154319_c0	seq4.p1	428	289	494	379	449	542
comp154319_c0	seq5.p1	193	123	444	227	288	412
comp154319_c0	seq7.p1	220	118	357	181	257	356
comp154319_c0	seq8.p1	285	220	351	299	354	383
comp154319_c0	seq9.p1	34	28	201	62	150	250
comp154319_c1	seq1.p1	192	181	231	145	174	99
comp154319_c1	seq2.p1	258	258	266	193	175	147
comp154320_c1	seq1.p1	4829	2730	3875	4162	5102	6399
comp154321_c0	seq1.p1	142	36	174	86	64	159
comp154321_c1	seq10.p1	128	67	151	131	135	216
comp154321_c1	seq2.p1	147	64	137	106	151	217
comp154321_c1	seq3.p1	19	2	22	3	11	9
comp154321_c1	seq4.p1	69	33	87	69	150	112
comp154321_c2	seq1.p1	44	5	42	18	37	24
comp154321_c3	seq1.p1	226	133	237	144	202	292
comp154321_c5	seq1.p1	154	70	129	122	211	191
comp154322_c0	seq1.p1	64	53	69	34	78	45
comp154322_c0	seq10.p1	91	47	67	46	75	42
comp154322_c0	seq15.p1	65	59	51	37	47	38
comp154322_c0	seq16.p1	46	46	48	26	46	35
comp154322_c0	seq18.p1	54	39	45	37	49	33
comp154322_c0	seq19.p1	69	25	49	20	44	40
comp154322_c0	seq2.p1	61	60	64	34	72	36
comp154322_c0	seq4.p1	62	45	56	28	66	34
comp154322_c0	seq5.p1	65	60	60	40	70	43
comp154322_c0	seq8.p1	56	37	48	31	46	37
comp154323_c1	seq1.p1	2151	1428	1831	1475	1868	1559
comp154325_c0	seq1.p1	42	42	48	8	54	1
comp154325_c0	seq2.p1	43	55	12	1	64	0
comp154325_c0	seq3.p1	51	43	36	5	5	0
comp154325_c0	seq4.p1	32	44	40	9	11	0
comp154326_c1	seq13.p1	148	93	73	43	7	25
comp154326_c1	seq20.p1	1184	820	1142	899	1782	1629
comp154326_c1	seq8.p1	162	128	87	41	8	12
comp154326_c1	seq9.p1	30	36	30	16	2	18
comp154327_c0	seq1.p1	77	63	66	59	55	76
comp154327_c0	seq10.p1	127	92	84	134	121	89
comp154327_c0	seq11.p1	75	64	67	48	74	68
comp154327_c0	seq12.p1	65	87	52	47	53	82
comp154327_c0	seq19.p1	79	46	48	60	74	75
comp154327_c0	seq21.p1	59	36	37	35	131	60
comp154327_c0	seq3.p1	116	92	80	66	130	79
comp154328_c0	seq1.p1	888	735	963	825	920	1742
comp154329_c0	seq3.p1	362	253	302	142	140	354
comp154329_c0	seq5.p1	1	9	8	5	14	37
comp154330_c0	seq1.p1	1285	859	989	1892	2930	1493
comp154331_c2	seq1.p1	1044	695	854	449	901	1020
comp154331_c2	seq2.p1	274	195	307	133	365	366
comp154332_c0	seq1.p1	38	58	55	59	71	14
comp154332_c0	seq4.p1	33	55	65	44	46	12
comp154332_c0	seq6.p1	46	54	72	52	50	15
comp154332_c0	seq7.p1	32	30	50	38	63	17
comp154332_c0	seq9.p1	33	32	46	37	43	16
comp154333_c1	seq1.p2	12	4	7	15	7	19
comp154333_c1	seq3.p1	2	2	3	5	1	4
comp154333_c1	seq5.p1	2	4	4	13	5	5
comp154334_c1	seq2.p1	0	1	1	4	0	7
comp154336_c5	seq1.p1	35	35	66	1	4	46
comp154336_c5	seq2.p1	176	118	167	41	51	96
comp154336_c5	seq5.p1	9	30	26	6	6	21
comp154337_c0	seq1.p1	476	294	387	300	222	387
comp154337_c0	seq2.p1	465	349	371	288	212	427
comp154338_c0	seq1.p1	71	23	46	78	151	107
comp154338_c0	seq2.p1	74	32	52	77	101	120
comp154338_c0	seq3.p1	939	591	653	926	1080	1177
comp154338_c0	seq4.p1	884	484	662	962	1034	1329
comp154339_c2	seq11.p1	101	73	87	156	108	178
comp154339_c2	seq14.p1	188	147	170	234	183	249
comp154339_c2	seq19.p1	4	2	7	7	3	72
comp154339_c2	seq21.p1	188	143	190	252	219	281
comp154339_c2	seq24.p1	7	2	5	2	21	11
comp154339_c2	seq3.p1	21	16	0	48	35	3
comp154339_c2	seq8.p1	51464	39001	43727	42845	36232	44352
comp154340_c0	seq1.p1	26	36	20	3	125	7
comp154340_c0	seq13.p1	39	48	0	0	0	0
comp154340_c0	seq3.p1	19	24	0	0	0	0
comp154340_c0	seq6.p1	33	38	28	1	76	9
comp154341_c3	seq1.p1	910	905	1173	454	911	1640
comp154342_c3	seq1.p1	85	78	75	65	150	156
comp154342_c3	seq17.p1	24	18	28	12	32	31
comp154342_c3	seq26.p1	94	76	96	63	67	171
comp154342_c3	seq27.p1	105	69	85	86	110	184
comp154342_c3	seq3.p1	89	73	78	64	68	195
comp154342_c3	seq37.p1	97	95	80	54	95	184
comp154342_c3	seq40.p1	87	56	74	44	39	133
comp154342_c3	seq41.p1	69	57	158	23	24	125
comp154342_c3	seq43.p1	109	80	96	90	138	227
comp154342_c3	seq5.p1	71	83	60	73	64	144
comp154342_c3	seq56.p1	299	303	380	127	165	518
comp154342_c3	seq7.p1	86	61	63	66	78	153
comp154343_c0	seq1.p1	125	47	65	1900	1087	756
comp154343_c0	seq2.p1	112	54	41	1612	1215	605
comp154343_c4	seq1.p1	777	541	687	199	79	74
comp154344_c0	seq1.p1	3710	2360	2725	8371	11119	10030
comp154344_c0	seq2.p1	3946	2634	2779	9309	11334	11623
comp154345_c0	seq3.p1	10	4	5	4	2	17
